timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-20T07:35:31,codecarbon,be1e7c21-97cb-4bb4-baf8-a84e9990cb1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.003250788000059,2.642231459217493e-05,6.600214673379224e-06,42.5,0.0,10.0,4.725927695694468e-05,0.0,1.1116997494444074e-05,5.837627445138875e-05,United States,USA,iowa,,,Linux-6.8.0-x86_64-with-glibc2.39,3.12.11,3.0.4,4,Intel(R) Xeon(R) Processor @ 2.30GHz,,,-95.8517,41.2591,7.772579193115234,machine,N,1.0
2025-09-20T07:37:15,codecarbon,e65e4cbf-e1da-4973-8142-cbe0349bc513,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7342634710000766,1.1446417821928831e-05,6.600160825233876e-06,42.5,0.0,10.0,2.047330540486188e-05,0.0,4.815895733333441e-06,2.528920113819532e-05,United States,USA,iowa,,,Linux-6.8.0-x86_64-with-glibc2.39,3.12.11,3.0.4,4,Intel(R) Xeon(R) Processor @ 2.30GHz,,,-95.8517,41.2591,7.772579193115234,machine,N,1.0
2025-09-20T07:37:19,codecarbon,ca8fd817-b271-4d70-807a-366e4b1be5e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7095205699999951,1.1283413759585654e-05,6.600338105078014e-06,42.5,0.0,10.0,2.0181326627082777e-05,0.0,4.747740661110811e-06,2.492906728819359e-05,United States,USA,iowa,,,Linux-6.8.0-x86_64-with-glibc2.39,3.12.11,3.0.4,4,Intel(R) Xeon(R) Processor @ 2.30GHz,,,-95.8517,41.2591,7.772579193115234,machine,N,1.0
2025-09-20T07:37:22,codecarbon,04aab8d8-3406-46e5-9ed2-7ecf7f053743,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.731135568999889,1.1426095839999052e-05,6.600347219831045e-06,42.5,0.0,10.0,2.043649325069308e-05,0.0,4.807809413888562e-06,2.524430266458164e-05,United States,USA,iowa,,,Linux-6.8.0-x86_64-with-glibc2.39,3.12.11,3.0.4,4,Intel(R) Xeon(R) Processor @ 2.30GHz,,,-95.8517,41.2591,7.772579193115234,machine,N,1.0
2025-09-20T07:37:27,codecarbon,9a0243ac-5eda-4161-92d1-c5d363efc8eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.6454573460000574,2.4061659436874354e-05,6.600450136462514e-06,42.5,0.0,10.0,4.303622768263896e-05,0.0,1.012452135555514e-05,5.31607490381941e-05,United States,USA,iowa,,,Linux-6.8.0-x86_64-with-glibc2.39,3.12.11,3.0.4,4,Intel(R) Xeon(R) Processor @ 2.30GHz,,,-95.8517,41.2591,7.772579193115234,machine,N,1.0
